TM,STN_ID,PM10,STN,WD,WS,GST_WD,GST_WS,GST_TM,PA,PS,PT,PR,TA,TD,HM,PV,RN,RN_DAY,RN_JUN,RN_INT,SD_HR3,SD_DAY,SD_TOT,WC,WP,WW,CA_TOT,CA_MID,CH_MIN,CT,CT_TOP,CT_MID,CT_LOW,VS,SS,SI,ST_GD,TS,TE_005,TE_01,TE_02,TE_03,ST_SEA,WH,BF,IR,IX
201901020000,143.0,9.0,143,29,3.1,29,10.0,2108,1025.4,1032.3,3,0.8,-1.9,-10.7,51.0,2.7,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1958,-9.0,-9.0,-9,-2.9,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
201901020300,143.0,21.0,143,29,3.2,29,10.0,2108,1026.6,1033.5,2,1.2,-2.9,-11.4,52.0,2.6,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1955,-9.0,-9.0,-9,-3.9,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
201901020600,143.0,17.0,143,29,1.7,-9,-9.0,-9,1027.1,1034.1,3,0.6,-3.9,-12.5,51.0,2.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,4,0,-9,Ci,1,0,0,1954,-9.0,-9.0,-9,-4.8,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
201901020900,143.0,24.0,143,29,1.7,-9,-9.0,-9,1028.0,1034.9,2,0.8,-1.9,-10.4,52.0,2.8,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1972,1.0,0.37,-9,-3.3,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
201901021200,143.0,22.0,143,32,3.0,-9,-9.0,-9,1026.0,1032.8,7,-2.1,1.1,-12.6,35.0,2.3,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1947,1.0,1.81,-9,7.0,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
201901021500,143.0,16.0,143,29,4.1,-9,-9.0,-9,1024.1,1030.8,6,-2.0,3.9,-16.4,21.0,1.7,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1970,1.0,1.5,-9,7.5,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
201901021800,143.0,30.0,143,32,2.6,-9,-9.0,-9,1024.8,1031.6,2,0.8,1.4,-16.5,25.0,1.7,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,2000,0.0,0.0,-9,-1.3,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
201901022100,143.0,26.0,143,32,1.8,-9,-9.0,-9,1025.7,1032.6,1,1.0,-0.5,-14.4,34.0,2.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1955,-9.0,-9.0,-9,-3.0,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
201901030000,143.0,25.0,143,29,1.8,-9,-9.0,-9,1026.2,1033.1,3,0.5,-1.5,-12.1,44.0,2.4,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1957,-9.0,-9.0,-9,-4.0,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
201901030300,143.0,17.0,143,29,3.4,-9,-9.0,-9,1027.1,1034.0,2,0.9,-2.5,-16.2,34.0,1.7,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-,0,0,-9,-,-9,-9,-9,1955,-9.0,-9.0,-9,-4.7,-99.0,-99.0,-99.0,-99.0,-9,-9.0,-9,3,2
